Segment,Sequence
Dog_3/Dog_3_interictal_segment_1026.mat,171
Dog_3/Dog_3_interictal_segment_1027.mat,172
Dog_3/Dog_3_interictal_segment_1028.mat,172
Dog_3/Dog_3_interictal_segment_1029.mat,172
Dog_3/Dog_3_interictal_segment_1030.mat,172
Dog_3/Dog_3_interictal_segment_1031.mat,172
Dog_3/Dog_3_interictal_segment_1032.mat,172
Dog_3/Dog_3_interictal_segment_1033.mat,173
Dog_3/Dog_3_interictal_segment_1034.mat,173
Dog_3/Dog_3_interictal_segment_1035.mat,173
Dog_3/Dog_3_interictal_segment_1036.mat,173
Dog_3/Dog_3_interictal_segment_1037.mat,173
Dog_3/Dog_3_interictal_segment_1038.mat,173
Dog_3/Dog_3_interictal_segment_1039.mat,174
Dog_3/Dog_3_interictal_segment_1040.mat,174
Dog_3/Dog_3_interictal_segment_1041.mat,174
Dog_3/Dog_3_interictal_segment_1042.mat,174
Dog_3/Dog_3_interictal_segment_1043.mat,174
Dog_3/Dog_3_interictal_segment_1044.mat,174
Dog_3/Dog_3_interictal_segment_1045.mat,175
Dog_3/Dog_3_interictal_segment_1046.mat,175
Dog_3/Dog_3_interictal_segment_1047.mat,175
Dog_3/Dog_3_interictal_segment_1048.mat,175
Dog_3/Dog_3_interictal_segment_1049.mat,175
Dog_3/Dog_3_interictal_segment_1050.mat,175
Dog_3/Dog_3_interictal_segment_1051.mat,176
Dog_3/Dog_3_interictal_segment_1052.mat,176
Dog_3/Dog_3_interictal_segment_1053.mat,176
Dog_3/Dog_3_interictal_segment_1054.mat,176
Dog_3/Dog_3_interictal_segment_1055.mat,176
Dog_3/Dog_3_interictal_segment_1056.mat,176
Dog_3/Dog_3_interictal_segment_1057.mat,177
Dog_3/Dog_3_interictal_segment_1058.mat,177
Dog_3/Dog_3_interictal_segment_1059.mat,177
Dog_3/Dog_3_interictal_segment_1060.mat,177
Dog_3/Dog_3_interictal_segment_1061.mat,177
Dog_3/Dog_3_interictal_segment_1062.mat,177
Dog_3/Dog_3_interictal_segment_1063.mat,178
Dog_3/Dog_3_interictal_segment_1064.mat,178
Dog_3/Dog_3_interictal_segment_1065.mat,178
Dog_3/Dog_3_interictal_segment_1066.mat,178
Dog_3/Dog_3_interictal_segment_1067.mat,178
Dog_3/Dog_3_interictal_segment_1068.mat,178
Dog_3/Dog_3_interictal_segment_1069.mat,179
Dog_3/Dog_3_interictal_segment_1070.mat,179
Dog_3/Dog_3_interictal_segment_1071.mat,179
Dog_3/Dog_3_interictal_segment_1072.mat,179
Dog_3/Dog_3_interictal_segment_1073.mat,179
Dog_3/Dog_3_interictal_segment_1074.mat,179
Dog_3/Dog_3_interictal_segment_1075.mat,180
Dog_3/Dog_3_interictal_segment_1076.mat,180
Dog_3/Dog_3_interictal_segment_1077.mat,180
Dog_3/Dog_3_interictal_segment_1078.mat,180
Dog_3/Dog_3_interictal_segment_1079.mat,180
Dog_3/Dog_3_interictal_segment_1080.mat,180
Dog_3/Dog_3_interictal_segment_1081.mat,181
Dog_3/Dog_3_interictal_segment_1082.mat,181
Dog_3/Dog_3_interictal_segment_1083.mat,181
Dog_3/Dog_3_interictal_segment_1084.mat,181
Dog_3/Dog_3_interictal_segment_1085.mat,181
Dog_3/Dog_3_interictal_segment_1086.mat,181
Dog_3/Dog_3_interictal_segment_1087.mat,182
Dog_3/Dog_3_interictal_segment_1088.mat,182
Dog_3/Dog_3_interictal_segment_1089.mat,182
Dog_3/Dog_3_interictal_segment_1090.mat,182
Dog_3/Dog_3_interictal_segment_1091.mat,182
Dog_3/Dog_3_interictal_segment_1092.mat,182
Dog_3/Dog_3_interictal_segment_1093.mat,183
Dog_3/Dog_3_interictal_segment_1094.mat,183
Dog_3/Dog_3_interictal_segment_1095.mat,183
Dog_3/Dog_3_interictal_segment_1096.mat,183
Dog_3/Dog_3_interictal_segment_1097.mat,183
Dog_3/Dog_3_interictal_segment_1098.mat,183
Dog_3/Dog_3_interictal_segment_1099.mat,184
Dog_3/Dog_3_interictal_segment_1100.mat,184
Dog_3/Dog_3_interictal_segment_1101.mat,184
Dog_3/Dog_3_interictal_segment_1102.mat,184
Dog_3/Dog_3_interictal_segment_1103.mat,184
Dog_3/Dog_3_interictal_segment_1104.mat,184
Dog_3/Dog_3_interictal_segment_1105.mat,185
Dog_3/Dog_3_interictal_segment_1106.mat,185
Dog_3/Dog_3_interictal_segment_1107.mat,185
Dog_3/Dog_3_interictal_segment_1108.mat,185
Dog_3/Dog_3_interictal_segment_1109.mat,185
Dog_3/Dog_3_interictal_segment_1110.mat,185
Dog_3/Dog_3_interictal_segment_1111.mat,186
Dog_3/Dog_3_interictal_segment_1112.mat,186
Dog_3/Dog_3_interictal_segment_1113.mat,186
Dog_3/Dog_3_interictal_segment_1114.mat,186
Dog_3/Dog_3_interictal_segment_1115.mat,186
Dog_3/Dog_3_interictal_segment_1116.mat,186
Dog_3/Dog_3_interictal_segment_1117.mat,187
Dog_3/Dog_3_interictal_segment_1118.mat,187
Dog_3/Dog_3_interictal_segment_1119.mat,187
Dog_3/Dog_3_interictal_segment_1120.mat,187
Dog_3/Dog_3_interictal_segment_1121.mat,187
Dog_3/Dog_3_interictal_segment_1122.mat,187
Dog_3/Dog_3_interictal_segment_1123.mat,188
Dog_3/Dog_3_interictal_segment_1124.mat,188
Dog_3/Dog_3_interictal_segment_1125.mat,188
Dog_3/Dog_3_interictal_segment_1126.mat,188
Dog_3/Dog_3_interictal_segment_1127.mat,188
Dog_3/Dog_3_interictal_segment_1128.mat,188
Dog_3/Dog_3_interictal_segment_1129.mat,189
Dog_3/Dog_3_interictal_segment_1130.mat,189
Dog_3/Dog_3_interictal_segment_1131.mat,189
Dog_3/Dog_3_interictal_segment_1132.mat,189
Dog_3/Dog_3_interictal_segment_1133.mat,189
Dog_3/Dog_3_interictal_segment_1134.mat,189
Dog_3/Dog_3_interictal_segment_1135.mat,190
Dog_3/Dog_3_interictal_segment_1136.mat,190
Dog_3/Dog_3_interictal_segment_1137.mat,190
Dog_3/Dog_3_interictal_segment_1138.mat,190
Dog_3/Dog_3_interictal_segment_1139.mat,190
Dog_3/Dog_3_interictal_segment_1140.mat,190
Dog_3/Dog_3_interictal_segment_1141.mat,191
Dog_3/Dog_3_interictal_segment_1142.mat,191
Dog_3/Dog_3_interictal_segment_1143.mat,191
Dog_3/Dog_3_interictal_segment_1144.mat,191
Dog_3/Dog_3_interictal_segment_1145.mat,191
Dog_3/Dog_3_interictal_segment_1146.mat,191
Dog_3/Dog_3_interictal_segment_1147.mat,192
Dog_3/Dog_3_interictal_segment_1148.mat,192
Dog_3/Dog_3_interictal_segment_1149.mat,192
Dog_3/Dog_3_interictal_segment_1150.mat,192
Dog_3/Dog_3_interictal_segment_1151.mat,192
Dog_3/Dog_3_interictal_segment_1152.mat,192
Dog_3/Dog_3_interictal_segment_1153.mat,193
Dog_3/Dog_3_interictal_segment_1154.mat,193
Dog_3/Dog_3_interictal_segment_1155.mat,193
Dog_3/Dog_3_interictal_segment_1156.mat,193
Dog_3/Dog_3_interictal_segment_1157.mat,193
Dog_3/Dog_3_interictal_segment_1158.mat,193
Dog_3/Dog_3_interictal_segment_1159.mat,194
Dog_3/Dog_3_interictal_segment_1160.mat,194
Dog_3/Dog_3_interictal_segment_1161.mat,194
Dog_3/Dog_3_interictal_segment_1162.mat,194
Dog_3/Dog_3_interictal_segment_1163.mat,194
Dog_3/Dog_3_interictal_segment_1164.mat,194
Dog_3/Dog_3_interictal_segment_1165.mat,195
Dog_3/Dog_3_interictal_segment_1166.mat,195
Dog_3/Dog_3_interictal_segment_1167.mat,195
Dog_3/Dog_3_interictal_segment_1168.mat,195
Dog_3/Dog_3_interictal_segment_1169.mat,195
Dog_3/Dog_3_interictal_segment_1170.mat,195
Dog_3/Dog_3_interictal_segment_1171.mat,196
Dog_3/Dog_3_interictal_segment_1172.mat,196
Dog_3/Dog_3_interictal_segment_1173.mat,196
Dog_3/Dog_3_interictal_segment_1174.mat,196
Dog_3/Dog_3_interictal_segment_1175.mat,196
Dog_3/Dog_3_interictal_segment_1176.mat,196
Dog_3/Dog_3_interictal_segment_1177.mat,197
Dog_3/Dog_3_interictal_segment_1178.mat,197
Dog_3/Dog_3_interictal_segment_1179.mat,197
Dog_3/Dog_3_interictal_segment_1180.mat,197
Dog_3/Dog_3_interictal_segment_1181.mat,197
Dog_3/Dog_3_interictal_segment_1182.mat,197
Dog_3/Dog_3_interictal_segment_1183.mat,198
Dog_3/Dog_3_interictal_segment_1184.mat,198
Dog_3/Dog_3_interictal_segment_1185.mat,198
Dog_3/Dog_3_interictal_segment_1186.mat,198
Dog_3/Dog_3_interictal_segment_1187.mat,198
Dog_3/Dog_3_interictal_segment_1188.mat,198
Dog_3/Dog_3_interictal_segment_1189.mat,199
Dog_3/Dog_3_interictal_segment_1190.mat,199
Dog_3/Dog_3_interictal_segment_1191.mat,199
Dog_3/Dog_3_interictal_segment_1192.mat,199
Dog_3/Dog_3_interictal_segment_1193.mat,199
Dog_3/Dog_3_interictal_segment_1194.mat,199
Dog_3/Dog_3_interictal_segment_1195.mat,200
Dog_3/Dog_3_interictal_segment_1196.mat,200
Dog_3/Dog_3_interictal_segment_1197.mat,200
Dog_3/Dog_3_interictal_segment_1198.mat,200
Dog_3/Dog_3_interictal_segment_1199.mat,200
Dog_3/Dog_3_interictal_segment_1200.mat,200
Dog_3/Dog_3_interictal_segment_1201.mat,201
Dog_3/Dog_3_interictal_segment_1202.mat,201
Dog_3/Dog_3_interictal_segment_1203.mat,201
Dog_3/Dog_3_interictal_segment_1204.mat,201
Dog_3/Dog_3_interictal_segment_1205.mat,201
Dog_3/Dog_3_interictal_segment_1206.mat,201
Dog_3/Dog_3_interictal_segment_1207.mat,202
Dog_3/Dog_3_interictal_segment_1208.mat,202
Dog_3/Dog_3_interictal_segment_1209.mat,202
Dog_3/Dog_3_interictal_segment_1210.mat,202
Dog_3/Dog_3_interictal_segment_1211.mat,202
Dog_3/Dog_3_interictal_segment_1212.mat,202
Dog_3/Dog_3_interictal_segment_1213.mat,203
Dog_3/Dog_3_interictal_segment_1214.mat,203
Dog_3/Dog_3_interictal_segment_1215.mat,203
Dog_3/Dog_3_interictal_segment_1216.mat,203
Dog_3/Dog_3_interictal_segment_1217.mat,203
Dog_3/Dog_3_interictal_segment_1218.mat,203
Dog_3/Dog_3_interictal_segment_1219.mat,204
Dog_3/Dog_3_interictal_segment_1220.mat,204
Dog_3/Dog_3_interictal_segment_1221.mat,204
Dog_3/Dog_3_interictal_segment_1222.mat,204
Dog_3/Dog_3_interictal_segment_1223.mat,204
Dog_3/Dog_3_interictal_segment_1224.mat,204
Dog_3/Dog_3_interictal_segment_1225.mat,205
Dog_3/Dog_3_interictal_segment_1226.mat,205
Dog_3/Dog_3_interictal_segment_1227.mat,205
Dog_3/Dog_3_interictal_segment_1228.mat,205
Dog_3/Dog_3_interictal_segment_1229.mat,205
Dog_3/Dog_3_interictal_segment_1230.mat,205
Dog_3/Dog_3_interictal_segment_1231.mat,206
Dog_3/Dog_3_interictal_segment_1232.mat,206
Dog_3/Dog_3_interictal_segment_1233.mat,206
Dog_3/Dog_3_interictal_segment_1234.mat,206
Dog_3/Dog_3_interictal_segment_1235.mat,206
Dog_3/Dog_3_interictal_segment_1236.mat,206
Dog_3/Dog_3_interictal_segment_1237.mat,207
Dog_3/Dog_3_interictal_segment_1238.mat,207
Dog_3/Dog_3_interictal_segment_1239.mat,207
Dog_3/Dog_3_interictal_segment_1240.mat,207
Dog_3/Dog_3_interictal_segment_1241.mat,207
Dog_3/Dog_3_interictal_segment_1242.mat,207
Dog_3/Dog_3_interictal_segment_1243.mat,208
Dog_3/Dog_3_interictal_segment_1244.mat,208
Dog_3/Dog_3_interictal_segment_1245.mat,208
Dog_3/Dog_3_interictal_segment_1246.mat,208
Dog_3/Dog_3_interictal_segment_1247.mat,208
Dog_3/Dog_3_interictal_segment_1248.mat,208
Dog_3/Dog_3_interictal_segment_1249.mat,209
Dog_3/Dog_3_interictal_segment_1250.mat,209
Dog_3/Dog_3_interictal_segment_1251.mat,209
Dog_3/Dog_3_interictal_segment_1252.mat,209
Dog_3/Dog_3_interictal_segment_1253.mat,209
Dog_3/Dog_3_interictal_segment_1254.mat,209
Dog_3/Dog_3_interictal_segment_1255.mat,210
Dog_3/Dog_3_interictal_segment_1256.mat,210
Dog_3/Dog_3_interictal_segment_1257.mat,210
Dog_3/Dog_3_interictal_segment_1258.mat,210
Dog_3/Dog_3_interictal_segment_1259.mat,210
Dog_3/Dog_3_interictal_segment_1260.mat,210
Dog_3/Dog_3_interictal_segment_1261.mat,211
Dog_3/Dog_3_interictal_segment_1262.mat,211
Dog_3/Dog_3_interictal_segment_1263.mat,211
Dog_3/Dog_3_interictal_segment_1264.mat,211
Dog_3/Dog_3_interictal_segment_1265.mat,211
Dog_3/Dog_3_interictal_segment_1266.mat,211
Dog_3/Dog_3_interictal_segment_1267.mat,212
Dog_3/Dog_3_interictal_segment_1268.mat,212
Dog_3/Dog_3_interictal_segment_1269.mat,212
Dog_3/Dog_3_interictal_segment_1270.mat,212
Dog_3/Dog_3_interictal_segment_1271.mat,212
Dog_3/Dog_3_interictal_segment_1272.mat,212
Dog_3/Dog_3_interictal_segment_1273.mat,213
Dog_3/Dog_3_interictal_segment_1274.mat,213
Dog_3/Dog_3_interictal_segment_1275.mat,213
Dog_3/Dog_3_interictal_segment_1276.mat,213
Dog_3/Dog_3_interictal_segment_1277.mat,213
Dog_3/Dog_3_interictal_segment_1278.mat,213
Dog_3/Dog_3_interictal_segment_1279.mat,214
Dog_3/Dog_3_interictal_segment_1280.mat,214
Dog_3/Dog_3_interictal_segment_1281.mat,214
Dog_3/Dog_3_interictal_segment_1282.mat,214
Dog_3/Dog_3_interictal_segment_1283.mat,214
Dog_3/Dog_3_interictal_segment_1284.mat,214
Dog_3/Dog_3_interictal_segment_1285.mat,215
Dog_3/Dog_3_interictal_segment_1286.mat,215
Dog_3/Dog_3_interictal_segment_1287.mat,215
Dog_3/Dog_3_interictal_segment_1288.mat,215
Dog_3/Dog_3_interictal_segment_1289.mat,215
Dog_3/Dog_3_interictal_segment_1290.mat,215
Dog_3/Dog_3_interictal_segment_1291.mat,216
Dog_3/Dog_3_interictal_segment_1292.mat,216
Dog_3/Dog_3_interictal_segment_1293.mat,216
Dog_3/Dog_3_interictal_segment_1294.mat,216
Dog_3/Dog_3_interictal_segment_1295.mat,216
Dog_3/Dog_3_interictal_segment_1296.mat,216
Dog_3/Dog_3_interictal_segment_1297.mat,217
Dog_3/Dog_3_interictal_segment_1298.mat,217
Dog_3/Dog_3_interictal_segment_1299.mat,217
Dog_3/Dog_3_interictal_segment_1300.mat,217
Dog_3/Dog_3_interictal_segment_1301.mat,217
Dog_3/Dog_3_interictal_segment_1302.mat,217
Dog_3/Dog_3_interictal_segment_1303.mat,218
Dog_3/Dog_3_interictal_segment_1304.mat,218
Dog_3/Dog_3_interictal_segment_1305.mat,218
Dog_3/Dog_3_interictal_segment_1306.mat,218
Dog_3/Dog_3_interictal_segment_1307.mat,218
Dog_3/Dog_3_interictal_segment_1308.mat,218
Dog_3/Dog_3_interictal_segment_1309.mat,219
Dog_3/Dog_3_interictal_segment_1310.mat,219
Dog_3/Dog_3_interictal_segment_1311.mat,219
Dog_3/Dog_3_interictal_segment_1312.mat,219
Dog_3/Dog_3_interictal_segment_1313.mat,219
Dog_3/Dog_3_interictal_segment_1314.mat,219
Dog_3/Dog_3_interictal_segment_1315.mat,220
Dog_3/Dog_3_interictal_segment_1316.mat,220
Dog_3/Dog_3_interictal_segment_1317.mat,220
Dog_3/Dog_3_interictal_segment_1318.mat,220
Dog_3/Dog_3_interictal_segment_1319.mat,220
Dog_3/Dog_3_interictal_segment_1320.mat,220
Dog_3/Dog_3_interictal_segment_1321.mat,221
Dog_3/Dog_3_interictal_segment_1322.mat,221
Dog_3/Dog_3_interictal_segment_1323.mat,221
Dog_3/Dog_3_interictal_segment_1324.mat,221
Dog_3/Dog_3_interictal_segment_1325.mat,221
Dog_3/Dog_3_interictal_segment_1326.mat,221
Dog_3/Dog_3_interictal_segment_1327.mat,222
Dog_3/Dog_3_interictal_segment_1328.mat,222
Dog_3/Dog_3_interictal_segment_1329.mat,222
Dog_3/Dog_3_interictal_segment_1330.mat,222
Dog_3/Dog_3_interictal_segment_1331.mat,222
Dog_3/Dog_3_interictal_segment_1332.mat,222
Dog_3/Dog_3_interictal_segment_1333.mat,223
Dog_3/Dog_3_interictal_segment_1334.mat,223
Dog_3/Dog_3_interictal_segment_1335.mat,223
Dog_3/Dog_3_interictal_segment_1336.mat,223
Dog_3/Dog_3_interictal_segment_1337.mat,223
Dog_3/Dog_3_interictal_segment_1338.mat,223
Dog_3/Dog_3_interictal_segment_1339.mat,224
Dog_3/Dog_3_interictal_segment_1340.mat,224
Dog_3/Dog_3_interictal_segment_1341.mat,224
Dog_3/Dog_3_interictal_segment_1342.mat,224
Dog_3/Dog_3_interictal_segment_1343.mat,224
Dog_3/Dog_3_interictal_segment_1344.mat,224
Dog_3/Dog_3_interictal_segment_1345.mat,225
Dog_3/Dog_3_interictal_segment_1346.mat,225
Dog_3/Dog_3_interictal_segment_1347.mat,225
Dog_3/Dog_3_interictal_segment_1348.mat,225
Dog_3/Dog_3_interictal_segment_1349.mat,225
Dog_3/Dog_3_interictal_segment_1350.mat,225
Dog_3/Dog_3_interictal_segment_1351.mat,226
Dog_3/Dog_3_interictal_segment_1352.mat,226
Dog_3/Dog_3_interictal_segment_1353.mat,226
Dog_3/Dog_3_interictal_segment_1354.mat,226
Dog_3/Dog_3_interictal_segment_1355.mat,226
Dog_3/Dog_3_interictal_segment_1356.mat,226
Dog_3/Dog_3_interictal_segment_1357.mat,227
Dog_3/Dog_3_interictal_segment_1358.mat,227
Dog_3/Dog_3_interictal_segment_1359.mat,227
Dog_3/Dog_3_interictal_segment_1360.mat,227
Dog_3/Dog_3_interictal_segment_1361.mat,227
Dog_3/Dog_3_interictal_segment_1362.mat,227
Dog_3/Dog_3_interictal_segment_1363.mat,228
Dog_3/Dog_3_interictal_segment_1364.mat,228
Dog_3/Dog_3_interictal_segment_1365.mat,228
Dog_3/Dog_3_interictal_segment_1366.mat,228
Dog_3/Dog_3_interictal_segment_1367.mat,228
Dog_3/Dog_3_interictal_segment_1368.mat,228
Dog_3/Dog_3_interictal_segment_1369.mat,229
Dog_3/Dog_3_interictal_segment_1370.mat,229
Dog_3/Dog_3_interictal_segment_1371.mat,229
Dog_3/Dog_3_interictal_segment_1372.mat,229
Dog_3/Dog_3_interictal_segment_1373.mat,229
Dog_3/Dog_3_interictal_segment_1374.mat,229
Dog_3/Dog_3_interictal_segment_1375.mat,230
Dog_3/Dog_3_interictal_segment_1376.mat,230
Dog_3/Dog_3_interictal_segment_1377.mat,230
Dog_3/Dog_3_interictal_segment_1378.mat,230
Dog_3/Dog_3_interictal_segment_1379.mat,230
Dog_3/Dog_3_interictal_segment_1380.mat,230
Dog_3/Dog_3_interictal_segment_1381.mat,231
Dog_3/Dog_3_interictal_segment_1382.mat,231
Dog_3/Dog_3_interictal_segment_1383.mat,231
Dog_3/Dog_3_interictal_segment_1384.mat,231
Dog_3/Dog_3_interictal_segment_1385.mat,231
Dog_3/Dog_3_interictal_segment_1386.mat,231
Dog_3/Dog_3_interictal_segment_1387.mat,232
Dog_3/Dog_3_interictal_segment_1388.mat,232
Dog_3/Dog_3_interictal_segment_1389.mat,232
Dog_3/Dog_3_interictal_segment_1390.mat,232
Dog_3/Dog_3_interictal_segment_1391.mat,232
Dog_3/Dog_3_interictal_segment_1392.mat,232
Dog_3/Dog_3_interictal_segment_1393.mat,233
Dog_3/Dog_3_interictal_segment_1394.mat,233
Dog_3/Dog_3_interictal_segment_1395.mat,233
Dog_3/Dog_3_interictal_segment_1396.mat,233
Dog_3/Dog_3_interictal_segment_1397.mat,233
Dog_3/Dog_3_interictal_segment_1398.mat,233
Dog_3/Dog_3_interictal_segment_1399.mat,234
Dog_3/Dog_3_interictal_segment_1400.mat,234
Dog_3/Dog_3_interictal_segment_1401.mat,234
Dog_3/Dog_3_interictal_segment_1402.mat,234
Dog_3/Dog_3_interictal_segment_1403.mat,234
Dog_3/Dog_3_interictal_segment_1404.mat,234
Dog_3/Dog_3_interictal_segment_1405.mat,235
Dog_3/Dog_3_interictal_segment_1406.mat,235
Dog_3/Dog_3_interictal_segment_1407.mat,235
Dog_3/Dog_3_interictal_segment_1408.mat,235
Dog_3/Dog_3_interictal_segment_1409.mat,235
Dog_3/Dog_3_interictal_segment_1410.mat,235
Dog_3/Dog_3_interictal_segment_1411.mat,236
Dog_3/Dog_3_interictal_segment_1412.mat,236
Dog_3/Dog_3_interictal_segment_1413.mat,236
Dog_3/Dog_3_interictal_segment_1414.mat,236
Dog_3/Dog_3_interictal_segment_1415.mat,236
Dog_3/Dog_3_interictal_segment_1416.mat,236
Dog_3/Dog_3_interictal_segment_1417.mat,237
Dog_3/Dog_3_interictal_segment_1418.mat,237
Dog_3/Dog_3_interictal_segment_1419.mat,237
Dog_3/Dog_3_interictal_segment_1420.mat,237
Dog_3/Dog_3_interictal_segment_1421.mat,237
Dog_3/Dog_3_interictal_segment_1422.mat,237
Dog_3/Dog_3_interictal_segment_1423.mat,238
Dog_3/Dog_3_interictal_segment_1424.mat,238
Dog_3/Dog_3_interictal_segment_1425.mat,238
Dog_3/Dog_3_interictal_segment_1426.mat,238
Dog_3/Dog_3_interictal_segment_1427.mat,238
Dog_3/Dog_3_interictal_segment_1428.mat,238
Dog_3/Dog_3_interictal_segment_1429.mat,239
Dog_3/Dog_3_interictal_segment_1430.mat,239
Dog_3/Dog_3_interictal_segment_1431.mat,239
Dog_3/Dog_3_interictal_segment_1432.mat,239
Dog_3/Dog_3_interictal_segment_1433.mat,239
Dog_3/Dog_3_interictal_segment_1434.mat,239
Dog_3/Dog_3_interictal_segment_1435.mat,240
Dog_3/Dog_3_interictal_segment_1436.mat,240
Dog_3/Dog_3_interictal_segment_1437.mat,240
Dog_3/Dog_3_interictal_segment_1438.mat,240
Dog_3/Dog_3_interictal_segment_1439.mat,240
Dog_3/Dog_3_interictal_segment_1440.mat,240
Dog_3/Dog_3_preictal_segment_0001.mat,1
Dog_3/Dog_3_preictal_segment_0002.mat,1
Dog_3/Dog_3_preictal_segment_0003.mat,1
Dog_3/Dog_3_preictal_segment_0004.mat,1
Dog_3/Dog_3_preictal_segment_0005.mat,1
Dog_3/Dog_3_preictal_segment_0006.mat,1
Dog_3/Dog_3_preictal_segment_0007.mat,2
Dog_3/Dog_3_preictal_segment_0008.mat,2
Dog_3/Dog_3_preictal_segment_0009.mat,2
Dog_3/Dog_3_preictal_segment_0010.mat,2
Dog_3/Dog_3_preictal_segment_0011.mat,2
Dog_3/Dog_3_preictal_segment_0012.mat,2
Dog_3/Dog_3_preictal_segment_0013.mat,3
Dog_3/Dog_3_preictal_segment_0014.mat,3
Dog_3/Dog_3_preictal_segment_0015.mat,3
Dog_3/Dog_3_preictal_segment_0016.mat,3
Dog_3/Dog_3_preictal_segment_0017.mat,3
Dog_3/Dog_3_preictal_segment_0018.mat,3
Dog_3/Dog_3_preictal_segment_0019.mat,4
Dog_3/Dog_3_preictal_segment_0020.mat,4
Dog_3/Dog_3_preictal_segment_0021.mat,4
Dog_3/Dog_3_preictal_segment_0022.mat,4
Dog_3/Dog_3_preictal_segment_0023.mat,4
Dog_3/Dog_3_preictal_segment_0024.mat,4
Dog_3/Dog_3_preictal_segment_0025.mat,5
Dog_3/Dog_3_preictal_segment_0026.mat,5
Dog_3/Dog_3_preictal_segment_0027.mat,5
Dog_3/Dog_3_preictal_segment_0028.mat,5
Dog_3/Dog_3_preictal_segment_0029.mat,5
Dog_3/Dog_3_preictal_segment_0030.mat,5
Dog_3/Dog_3_preictal_segment_0031.mat,6
Dog_3/Dog_3_preictal_segment_0032.mat,6
Dog_3/Dog_3_preictal_segment_0033.mat,6
Dog_3/Dog_3_preictal_segment_0034.mat,6
Dog_3/Dog_3_preictal_segment_0035.mat,6
Dog_3/Dog_3_preictal_segment_0036.mat,6
Dog_3/Dog_3_preictal_segment_0037.mat,7
Dog_3/Dog_3_preictal_segment_0038.mat,7
Dog_3/Dog_3_preictal_segment_0039.mat,7
Dog_3/Dog_3_preictal_segment_0040.mat,7
Dog_3/Dog_3_preictal_segment_0041.mat,7
Dog_3/Dog_3_preictal_segment_0042.mat,7
Dog_3/Dog_3_preictal_segment_0043.mat,8
Dog_3/Dog_3_preictal_segment_0044.mat,8
Dog_3/Dog_3_preictal_segment_0045.mat,8
Dog_3/Dog_3_preictal_segment_0046.mat,8
Dog_3/Dog_3_preictal_segment_0047.mat,8
Dog_3/Dog_3_preictal_segment_0048.mat,8
Dog_3/Dog_3_preictal_segment_0049.mat,9
Dog_3/Dog_3_preictal_segment_0050.mat,9
Dog_3/Dog_3_preictal_segment_0051.mat,9
Dog_3/Dog_3_preictal_segment_0052.mat,9
Dog_3/Dog_3_preictal_segment_0053.mat,9
Dog_3/Dog_3_preictal_segment_0054.mat,9
Dog_3/Dog_3_preictal_segment_0055.mat,10
Dog_3/Dog_3_preictal_segment_0056.mat,10
Dog_3/Dog_3_preictal_segment_0057.mat,10
Dog_3/Dog_3_preictal_segment_0058.mat,10
Dog_3/Dog_3_preictal_segment_0059.mat,10
Dog_3/Dog_3_preictal_segment_0060.mat,10
Dog_3/Dog_3_preictal_segment_0061.mat,11
Dog_3/Dog_3_preictal_segment_0062.mat,11
Dog_3/Dog_3_preictal_segment_0063.mat,11
Dog_3/Dog_3_preictal_segment_0064.mat,11
Dog_3/Dog_3_preictal_segment_0065.mat,11
Dog_3/Dog_3_preictal_segment_0066.mat,11
Dog_3/Dog_3_preictal_segment_0067.mat,12
Dog_3/Dog_3_preictal_segment_0068.mat,12
Dog_3/Dog_3_preictal_segment_0069.mat,12
Dog_3/Dog_3_preictal_segment_0070.mat,12
Dog_3/Dog_3_preictal_segment_0071.mat,12
Dog_3/Dog_3_preictal_segment_0072.mat,12
Dog_4/Dog_4_interictal_segment_0001.mat,1
Dog_4/Dog_4_interictal_segment_0002.mat,1
Dog_4/Dog_4_interictal_segment_0003.mat,1
Dog_4/Dog_4_interictal_segment_0004.mat,1
Dog_4/Dog_4_interictal_segment_0005.mat,1
Dog_4/Dog_4_interictal_segment_0006.mat,1
Dog_4/Dog_4_interictal_segment_0007.mat,2
Dog_4/Dog_4_interictal_segment_0008.mat,2
Dog_4/Dog_4_interictal_segment_0009.mat,2
Dog_4/Dog_4_interictal_segment_0010.mat,2
Dog_4/Dog_4_interictal_segment_0011.mat,2
Dog_4/Dog_4_interictal_segment_0012.mat,2
Dog_4/Dog_4_interictal_segment_0013.mat,3
Dog_4/Dog_4_interictal_segment_0014.mat,3
Dog_4/Dog_4_interictal_segment_0015.mat,3
Dog_4/Dog_4_interictal_segment_0016.mat,3
Dog_4/Dog_4_interictal_segment_0017.mat,3
Dog_4/Dog_4_interictal_segment_0018.mat,3
Dog_4/Dog_4_interictal_segment_0019.mat,4
Dog_4/Dog_4_interictal_segment_0020.mat,4
Dog_4/Dog_4_interictal_segment_0021.mat,4
Dog_4/Dog_4_interictal_segment_0022.mat,4
Dog_4/Dog_4_interictal_segment_0023.mat,4
Dog_4/Dog_4_interictal_segment_0024.mat,4
Dog_4/Dog_4_interictal_segment_0025.mat,5
Dog_4/Dog_4_interictal_segment_0026.mat,5
Dog_4/Dog_4_interictal_segment_0027.mat,5
Dog_4/Dog_4_interictal_segment_0028.mat,5
Dog_4/Dog_4_interictal_segment_0029.mat,5
Dog_4/Dog_4_interictal_segment_0030.mat,5
Dog_4/Dog_4_interictal_segment_0031.mat,6
